Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
2577.7505,20.0000, 0.0254,-12.0000, -0.0011,0.0639, 0.0639, -0.1758
2597.7510,20.0000, 0.0234,-12.0000, -0.0004,0.0639, 0.0639, 0.0040
2617.7517,20.0000, 0.0232,-12.0000, -0.0011,0.0639, 0.0639, -0.1158
2637.7517,20.0000, 0.0239,-12.0000, -0.0017,0.0639, 0.4234, -0.0160
2657.7498,20.0000, 0.0250,-12.0000, -0.0013,0.7430, 0.3435, -0.5353
2677.7478,20.0000, 0.0269,-12.0000, -0.0011,0.1838, 0.1838, -0.3356
2697.7476,20.0000, 0.0283,-12.0000, -0.0008,0.1039, 0.0839, -0.0959
2717.7461,20.0000, 0.0292,-12.0000, -0.0002,0.0639, 0.2437, 0.0639
2737.7454,20.0000, 0.0303,-12.0000, 0.0003,0.0639, 0.4035, -0.1558
2757.7439,20.0000, 0.0301,-12.0000, 0.0004,0.0639, 0.8229, 0.0839
2777.7437,20.0000, 0.0291,-12.0000, 0.0010,0.0439, 0.2437, -0.1957
2798.7439,20.0000, 0.0287,-12.0000, 0.0033,0.0639, -0.0160, 0.1838
2818.7419,20.0000, 0.0287,-12.0000, 0.0056,0.0439, 0.0839, 0.0639
2838.7402,20.0000, 0.0294,-12.0000, 0.0057,0.0240, 0.1039, 0.0639
2858.7415,20.0000, 0.0306,-12.0000, 0.0045,-0.1957, 0.1039, 0.1838
2878.7395,20.0000, 0.0312,-12.0000, 0.0041,-0.4953, 0.4434, 0.0240
2898.7371,20.0000, 0.0304,-12.0000, 0.0045,-0.4554, 0.4634, 0.1638
2918.7368,20.0000, 0.0284,-12.0000, 0.0045,-0.1957, 0.1238, 0.0240
2938.7375,20.0000, 0.0258,-12.0000, 0.0046,0.0040, 0.0639, -0.1358
2958.7368,20.0000, 0.0236,-12.0000, 0.0051,0.0439, 0.0839, -0.0160
2978.7363,20.0000, 0.0230,-12.0000, 0.0051,0.0639, 0.5633, 0.0040
2998.7356,20.0000, 0.0227,-12.0000, 0.0048,0.0639, 0.0240, -0.1558
3018.7368,20.0000, 0.0219,-12.0000, 0.0054,0.0639, 0.1438, -0.0559
3038.7332,20.0000, 0.0218,-12.0000, 0.0067,0.0639, 0.1838, 0.0439
3058.7329,20.0000, 0.0223,-12.0000, 0.0069,0.0639, 0.0639, 0.0639
3078.7312,20.0000, 0.0228,-12.0000, 0.0064,0.1638, 0.0639, -0.0559
3098.7371,20.0000, 0.0230,-12.0000, 0.0065,-0.0360, 0.0639, 0.3236
3118.7327,20.0000, 0.0230,-12.0000, 0.0069,-0.0759, 0.0639, 0.0040
3139.7307,20.0000, 0.0225,-12.0000, 0.0066,-0.0160, 0.0639, -0.1358
3159.7300,20.0000, 0.0218,-12.0000, 0.0059,-0.1558, 0.0639, 0.0439
3179.7297,20.0000, 0.0217,-12.0000, 0.0060,0.0040, 0.0839, -0.1558
3199.7314,20.0000, 0.0221,-12.0000, 0.0067,0.0040, 0.2836, -0.1358
3219.7295,20.0000, 0.0224,-12.0000, 0.0070,-0.3156, 0.4035, 0.1838
3239.7280,20.0000, 0.0225,-12.0000, 0.0070,-0.0759, 0.2637, 0.0839
3259.7271,20.0000, 0.0232,-12.0000, 0.0073,0.0240, 0.1438, -0.1358
3279.7273,20.0000, 0.0232,-12.0000, 0.0080,0.0439, 0.0839, -0.0360
3299.7246,20.0000, 0.0228,-12.0000, 0.0086,0.0639, 0.0639, 0.1438
3319.7229,20.0000, 0.0229,-12.0000, 0.0086,0.0439, 0.0639, 0.1238
3339.7229,20.0000, 0.0227,-12.0000, 0.0085,0.0240, 0.0639, 0.3036
3359.7224,20.0000, 0.0221,-12.0000, 0.0086,-0.2557, 0.0639, 0.2237
3379.7229,20.0000, 0.0220,-12.0000, 0.0088,-0.2756, 0.0639, 0.1238
3399.7222,20.0000, 0.0217,-12.0000, 0.0086,-0.4155, 0.0639, 0.0839
3419.7231,20.0000, 0.0206,-12.0000, 0.0082,0.0240, 0.1838, -0.0959
3439.7200,20.0000, 0.0200,-12.0000, 0.0080,0.0439, 0.0040, -0.1558
3459.7207,20.0000, 0.0199,-12.0000, 0.0084,0.2037, 0.1238, 0.0040
3479.7202,20.0000, 0.0196,-12.0000, 0.0091,0.0639, 0.4234, 0.0240
3499.7205,20.0000, 0.0194,-12.0000, 0.0093,0.0639, 0.0839, 0.2237
3520.7158,20.0000, 0.0190,-12.0000, 0.0093,0.0639, 0.0639, 0.2237
3540.7158,20.0000, 0.0183,-12.0000, 0.0096,0.0439, 0.0639, -0.0160
3560.7148,20.0000, 0.0178,-12.0000, 0.0100,0.0040, 0.0639, 0.2037
3580.7134,20.0000, 0.0176,-12.0000, 0.0100,-0.7151, 0.0639, 0.3036
3600.7148,20.0000, 0.0173,-12.0000, 0.0099,-0.2557, 0.0439, 0.3036
3620.7126,20.0000, 0.0164,-12.0000, 0.0095,-0.0160, 0.0439, 0.1638
3640.7117,20.0000, 0.0149,-12.0000, 0.0085,0.0439, 0.0439, 0.1039
3660.7107,20.0000, 0.0144,-12.0000, 0.0081,0.0639, 0.0439, 0.1838
3680.7109,20.0000, 0.0154,-12.0000, 0.0083,0.0639, 0.0439, 0.3236
3700.7119,20.0000, 0.0158,-12.0000, 0.0087,0.0639, 0.0040, 0.0439
3720.7131,20.0000, 0.0152,-12.0000, 0.0086,0.0639, -0.1758, 0.2637
3740.7102,20.0000, 0.0152,-12.0000, 0.0081,0.0639, 0.0040, 0.0839
3760.7104,20.0000, 0.0151,-12.0000, 0.0078,0.0639, 0.0040, 0.0639
3780.7117,20.0000, 0.0148,-12.0000, 0.0080,0.0439, 0.0439, 0.0839
3800.7102,20.0000, 0.0152,-12.0000, 0.0083,0.0439, 0.0240, 0.1438
3820.7039,20.0000, 0.0159,-12.0000, 0.0084,-0.2357, -0.0559, 0.3635
3840.7029,20.0000, 0.0160,-12.0000, 0.0084,-0.4554, 0.0240, 0.1438
3860.7041,20.0000, 0.0160,-12.0000, 0.0078,-0.0160, 0.0439, -0.0559
3881.7046,20.0000, 0.0155,-12.0000, 0.0066,0.0439, 0.0639, 0.2037
3901.7031,20.0000, 0.0143,-12.0000, 0.0059,0.0439, 0.0639, 0.1638
3921.6987,20.0000, 0.0141,-12.0000, 0.0060,0.0639, 0.0639, 0.2237
3941.7041,20.0000, 0.0146,-12.0000, 0.0065,0.0639, 0.0639, 0.2037
3961.6992,20.0000, 0.0145,-12.0000, 0.0067,0.0439, 0.0639, 0.0839
3981.7000,20.0000, 0.0141,-12.0000, 0.0066,-0.4354, 0.0639, 0.0639
4001.6992,20.0000, 0.0141,-12.0000, 0.0066,-0.2756, 0.0639, 0.2237
4021.6985,20.0000, 0.0133,-12.0000, 0.0065,-0.0360, 0.0639, 0.0839
4041.6968,20.0000, 0.0118,-12.0000, 0.0061,0.0439, 0.0639, 0.1838
4061.6973,20.0000, 0.0113,-12.0000, 0.0056,0.0639, 0.0639, 0.4035
4081.6951,20.0000, 0.0119,-12.0000, 0.0055,0.0639, 0.0639, 0.1238
4101.6948,20.0000, 0.0118,-12.0000, 0.0058,0.0639, 0.0639, 0.3036
4121.6943,20.0000, 0.0113,-12.0000, 0.0055,0.0639, 0.0639, 0.1238
4141.6958,20.0000, 0.0113,-12.0000, 0.0050,0.0439, 0.0639, 0.4234
4161.6929,20.0000, 0.0112,-12.0000, 0.0053,0.0040, 0.0639, 0.1039
4181.6924,20.0000, 0.0105,-12.0000, 0.0060,-0.1957, 0.0639, 0.0639
4201.6934,20.0000, 0.0102,-12.0000, 0.0063,-0.0559, 0.0639, 0.0439
4222.6914,20.0000, 0.0099,-12.0000, 0.0060,0.1238, 0.0639, 0.0639
4242.6899,20.0000, 0.0089,-12.0000, 0.0056,0.0439, 0.0639, 0.0839
4262.6890,20.0000, 0.0084,-12.0000, 0.0054,0.0639, 0.1039, 0.0839
4282.6890,20.0000, 0.0090,-12.0000, 0.0053,0.0639, 0.1238, 0.1238
4302.6865,20.0000, 0.0096,-12.0000, 0.0054,0.0639, 0.0639, 0.1438
4322.6855,20.0000, 0.0096,-12.0000, 0.0058,0.0639, 0.0639, 0.2637
4342.6895,20.0000, 0.0097,-12.0000, 0.0059,0.0639, 0.0639, 0.1638
4362.6851,20.0000, 0.0098,-12.0000, 0.0056,0.0639, 0.0639, 0.0639
4382.6841,20.0000, 0.0096,-12.0000, 0.0056,0.0639, 0.0639, 0.0639
4402.6846,20.0000, 0.0097,-12.0000, 0.0059,0.0639, 0.0439, 0.0839
4422.6836,20.0000, 0.0100,-12.0000, 0.0061,0.0439, 0.0439, 0.2637
4442.6821,20.0000, 0.0099,-12.0000, 0.0063,-0.0759, 0.0639, 0.2637
4462.6816,20.0000, 0.0097,-12.0000, 0.0062,-0.2357, 0.0439, 0.1838
4482.6812,20.0000, 0.0099,-12.0000, 0.0060,0.0240, 0.0439, 0.0240
4502.6807,20.0000, 0.0095,-12.0000, 0.0054,0.0240, 0.0439, 0.2637
4522.6802,20.0000, 0.0086,-12.0000, 0.0048,0.0439, -0.0759, 0.0839
4542.6797,20.0000, 0.0085,-12.0000, 0.0046,0.0439, -0.1758, 0.0639
4562.6768,20.0000, 0.0090,-12.0000, 0.0047,-0.1558, -0.0360, 0.1238
4583.6782,20.0000, 0.0089,-12.0000, 0.0046,-0.2157, -0.2756, 0.1238
4603.6772,20.0000, 0.0083,-12.0000, 0.0042,-0.0959, -0.0360, 0.1438
4623.6782,20.0000, 0.0076,-12.0000, 0.0031,0.0439, 0.0439, 0.3435
4643.6768,20.0000, 0.0068,-12.0000, 0.0023,0.0439, 0.0639, 0.0839
4663.6763,20.0000, 0.0065,-12.0000, 0.0026,0.0639, 0.0639, 0.0439
4683.6772,20.0000, 0.0068,-12.0000, 0.0031,0.0639, 0.0639, 0.0439
4703.6748,20.0000, 0.0069,-12.0000, 0.0030,0.0639, 0.0639, 0.0639
4723.6743,20.0000, 0.0064,-12.0000, 0.0024,0.0639, 0.0639, 0.2836
4743.6738,20.0000, 0.0064,-12.0000, 0.0024,0.0639, 0.2237, 0.1039
4763.6738,20.0000, 0.0067,-12.0000, 0.0026,0.0639, 0.0639, 0.1438
4783.6743,20.0000, 0.0067,-12.0000, 0.0027,0.0639, 0.0639, 0.1238
4803.6704,20.0000, 0.0066,-12.0000, 0.0026,0.0639, 0.0639, 0.0639
4823.6689,20.0000, 0.0066,-12.0000, 0.0028,0.0639, 0.0639, 0.0240
4843.6704,20.0000, 0.0066,-12.0000, 0.0031,0.0639, 0.0639, -0.0959
4863.6714,20.0000, 0.0066,-12.0000, 0.0030,0.0240, 0.0639, 0.2437
4883.6704,20.0000, 0.0066,-12.0000, 0.0027,0.1238, 0.0639, 0.1039
4903.6694,20.0000, 0.0067,-12.0000, 0.0026,-0.2756, 0.0639, 0.0240
4923.6685,20.0000, 0.0068,-12.0000, 0.0026,-0.0759, 0.0639, 0.3236
4944.6660,20.0000, 0.0065,-12.0000, 0.0022,0.0439, 0.0639, 0.2637
4964.6670,20.0000, 0.0060,-12.0000, 0.0018,0.0439, 0.2237, 0.1238
4984.6636,20.0000, 0.0062,-12.0000, 0.0017,0.0639, 0.0639, 0.0639
5004.6650,20.0000, 0.0066,-12.0000, 0.0019,0.0639, 0.2836, 0.0439
5024.6636,20.0000, 0.0066,-12.0000, 0.0021,0.0439, 0.1838, 0.0040
5044.6631,20.0000, 0.0065,-12.0000, 0.0023,0.0439, 0.1438, -0.0360
5064.6621,20.0000, 0.0065,-12.0000, 0.0027,0.0439, 0.2037, 0.0439
5084.6616,20.0000, 0.0064,-12.0000, 0.0033,-0.1957, 0.0839, 0.0639
5104.6621,20.0000, 0.0062,-12.0000, 0.0039,-0.1558, 0.0639, 0.0839
5124.6606,20.0000, 0.0061,-12.0000, 0.0037,-0.0959, 0.0639, 0.1238
5144.6597,20.0000, 0.0053,-12.0000, 0.0032,0.0439, 0.0639, 0.0639
5164.6592,20.0000, 0.0043,-12.0000, 0.0029,0.0439, 0.0639, 0.1438
5184.6562,20.0000, 0.0045,-12.0000, 0.0029,0.0639, 0.0639, 0.1438
5204.6582,20.0000, 0.0050,-12.0000, 0.0032,0.0639, 0.0639, 0.3835
5224.6558,20.0000, 0.0047,-12.0000, 0.0033,0.0639, 0.0040, 0.1039
5244.6548,20.0000, 0.0043,-12.0000, 0.0032,0.0639, 0.1638, 0.0639
5264.6528,20.0000, 0.0044,-12.0000, 0.0032,0.0639, 0.0439, 0.1638
5284.6523,20.0000, 0.0042,-12.0000, 0.0034,0.0639, -0.0360, 0.1838
5304.6538,20.0000, 0.0040,-12.0000, 0.0032,0.0639, 0.0439, -0.0160
5324.6528,20.0000, 0.0041,-12.0000, 0.0027,0.0639, -0.0759, 0.0439
5345.6528,20.0000, 0.0042,-12.0000, 0.0021,0.0639, -0.0559, 0.2037
5365.6519,20.0000, 0.0040,-12.0000, 0.0018,0.0639, 0.0240, 0.0839
5385.6514,20.0000, 0.0041,-12.0000, 0.0014,0.0639, 0.0439, 0.1638
5405.6499,20.0000, 0.0045,-12.0000, 0.0012,0.0639, 0.0639, 0.1039
5425.6484,20.0000, 0.0045,-12.0000, 0.0013,0.0639, 0.0639, 0.1638
5445.6470,20.0000, 0.0045,-12.0000, 0.0015,0.0639, 0.0639, 0.0639
5465.6465,20.0000, 0.0046,-12.0000, 0.0014,0.0639, 0.0639, 0.0639
5485.6455,20.0000, 0.0046,-12.0000, 0.0013,0.0639, 0.0639, 0.0240
5505.6465,20.0000, 0.0045,-12.0000, 0.0014,0.0639, 0.0639, -0.0759
5525.6455,20.0000, 0.0046,-12.0000, 0.0014,0.0639, 0.0639, 0.0439
5545.6440,20.0000, 0.0047,-12.0000, 0.0013,0.0639, 0.0639, 0.3635
5565.6431,20.0000, 0.0048,-12.0000, 0.0013,0.0639, 0.0639, 0.1238
5585.6440,20.0000, 0.0049,-12.0000, 0.0013,0.0439, 0.0639, 0.2836
5605.6401,20.0000, 0.0050,-12.0000, 0.0013,0.0439, 0.0639, 0.2437
5625.6426,20.0000, 0.0050,-12.0000, 0.0012,0.0439, 0.0639, 0.0639
5645.6401,20.0000, 0.0050,-12.0000, 0.0013,0.0439, 0.0639, 0.2637
5665.6396,20.0000, 0.0050,-12.0000, 0.0014,-0.3156, 0.0639, -0.0160
5685.6401,20.0000, 0.0049,-12.0000, 0.0014,-0.2956, 0.0639, 0.0439
5706.6392,20.0000, 0.0044,-12.0000, 0.0011,0.1039, 0.0639, 0.0040
5726.6377,20.0000, 0.0032,-12.0000, 0.0006,0.0439, 0.0639, 0.0639
5746.6362,20.0000, 0.0024,-12.0000, 0.0003,0.0639, 0.0639, -0.0160
5766.6382,20.0000, 0.0026,-12.0000, 0.0004,0.0639, 0.0639, 0.1438
5786.6357,20.0000, 0.0028,-12.0000, 0.0006,0.0639, 0.3236, 0.0639
5806.6333,20.0000, 0.0025,-12.0000, 0.0007,0.0639, 0.1438, 0.0439
5826.6348,20.0000, 0.0025,-12.0000, 0.0008,0.0639, 0.0639, 0.0639
5846.6323,20.0000, 0.0027,-12.0000, 0.0017,0.0639, 0.0639, 0.0240
5866.6323,20.0000, 0.0025,-12.0000, 0.0025,0.0639, 0.0639, -0.1158
5886.6328,20.0000, 0.0025,-12.0000, 0.0021,0.0639, 0.0639, 0.0240
5906.6318,20.0000, 0.0026,-12.0000, 0.0017,0.0639, 0.0639, 0.0639
5926.6299,20.0000, 0.0024,-12.0000, 0.0020,0.0639, 0.0439, 0.0839
5946.6289,20.0000, 0.0023,-12.0000, 0.0024,0.0639, 0.0439, 0.3036
5966.6294,20.0000, 0.0024,-12.0000, 0.0021,0.0639, 0.1638, 0.0240
5986.6265,20.0000, 0.0025,-12.0000, 0.0017,0.0639, 0.0040, 0.2637
