Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
3381.7026,0.0000, 0.0001,0.0000, 0.0005,0.0639, 0.0639, 0.0439
3402.6992,0.0000, -0.0001,0.0000, 0.0010,0.0639, 0.0639, 0.0439
3421.6995,0.0000, 0.0000,0.0000, 0.0009,0.0639, 0.0639, 0.0639
3442.6990,0.0000, 0.0001,0.0000, 0.0008,0.0639, 0.0639, 0.0639
3462.6960,0.0000, 0.0000,0.0000, 0.0010,0.0639, 0.0639, 0.2437
3482.6970,0.0000, 0.0000,0.0000, 0.0010,0.1039, 0.0639, 0.2836
3502.6946,0.0000, 0.0001,0.0000, 0.0009,0.0639, 0.0639, 0.2836
3521.6958,0.0000, 0.0001,0.0000, 0.0007,0.1039, 0.0639, 0.2037
3542.6943,0.0000, 0.0001,0.0000, 0.0004,0.0639, 0.0240, 0.3635
3562.6931,0.0000, 0.0001,0.0000, 0.0000,0.3635, 0.0040, 0.1438
3582.6919,0.0000, 0.0001,0.0000, -0.0004,-0.0559, 0.0439, 0.0639
3602.6909,0.0000, 0.0004,0.0000, -0.0007,0.0639, 0.0439, 0.0639
3622.6902,0.0000, 0.0008,0.0000, -0.0010,0.0639, 0.0439, 0.0639
3642.6895,0.0000, 0.0007,0.0000, -0.0009,0.0639, 0.0439, 0.0639
3662.6877,0.0000, 0.0006,0.0000, -0.0008,0.0439, 0.0639, 0.0639
3682.6880,0.0000, 0.0007,0.0000, -0.0010,-0.0160, 0.0639, -0.0160
3701.6860,0.0000, 0.0007,0.0000, -0.0010,-0.0160, 0.0639, -0.1158
3722.6863,0.0000, 0.0006,0.0000, -0.0008,0.0240, 0.0639, -0.0559
3742.6838,0.0000, 0.0005,0.0000, -0.0001,0.0040, 0.0839, 0.0240
3763.6819,0.0000, 0.0004,0.0000, 0.0004,0.0240, 0.0639, 0.0639
3782.6829,0.0000, 0.0003,0.0000, 0.0003,-0.0160, 0.0839, -0.0959
3803.6804,0.0000, 0.0002,0.0000, 0.0004,0.0439, 0.0839, 0.0639
3823.6790,0.0000, -0.0001,0.0000, 0.0005,0.0639, 0.0639, 0.2237
3843.6790,0.0000, -0.0001,0.0000, 0.0004,0.0639, 0.0639, 0.1638
3863.6770,0.0000, -0.0000,0.0000, 0.0004,0.0639, 0.0639, 0.3036
3883.6770,0.0000, -0.0001,0.0000, 0.0002,0.0639, 0.0639, 0.1238
3902.6777,0.0000, -0.0001,0.0000, -0.0001,0.0639, 0.0639, 0.2836
3923.6746,0.0000, 0.0000,0.0000, -0.0002,0.0639, 0.0639, 0.0639
3943.6733,0.0000, -0.0000,0.0000, -0.0003,0.0639, 0.0639, 0.0639
3963.6738,0.0000, 0.0000,0.0000, -0.0004,0.0639, 0.0639, 0.0639
3983.6743,0.0000, 0.0001,0.0000, -0.0004,0.0839, 0.0639, 0.0439
4003.6714,0.0000, 0.0002,0.0000, -0.0004,0.0639, 0.0639, -0.1957
4023.6704,0.0000, 0.0002,0.0000, -0.0004,-0.0759, 0.0639, -0.0959
4042.6707,0.0000, 0.0003,0.0000, -0.0003,0.0639, 0.0639, -0.0959
4063.6685,0.0000, 0.0005,0.0000, 0.0001,0.0639, 0.0639, 0.0240
4083.6704,0.0000, 0.0005,0.0000, 0.0006,0.0639, 0.0639, 0.0439
4102.6680,0.0000, 0.0005,0.0000, 0.0007,0.0639, 0.0639, 0.0639
4124.6670,0.0000, 0.0006,0.0000, 0.0007,0.0639, 0.2237, 0.0639
4144.6650,0.0000, 0.0005,0.0000, 0.0008,0.0439, 0.0639, 0.2437
4164.6792,0.0000, 0.0005,0.0000, 0.0007,0.0439, 0.2437, 0.0839
4183.6655,0.0000, 0.0006,0.0000, 0.0005,0.0439, -0.0759, 0.1638
4204.6621,0.0000, 0.0005,0.0000, 0.0003,0.0240, 0.0639, 0.1438
4223.6641,0.0000, 0.0004,0.0000, -0.0001,-0.1558, 0.0639, 0.1638
4244.6621,0.0000, 0.0004,0.0000, -0.0006,0.0439, 0.0639, 0.0639
4264.6616,0.0000, 0.0002,0.0000, -0.0008,0.0040, 0.0639, 0.0639
4284.6592,0.0000, -0.0000,0.0000, -0.0007,0.0240, 0.0639, -0.1158
4304.6597,0.0000, -0.0001,0.0000, -0.0007,0.2037, 0.0639, -0.0559
4323.6582,0.0000, -0.0003,0.0000, -0.0006,0.0639, 0.0639, -0.1758
4344.6582,0.0000, -0.0001,0.0000, -0.0002,0.0639, 0.0639, -0.1558
4364.6572,0.0000, -0.0001,0.0000, 0.0004,0.0639, 0.0639, 0.0439
4384.6528,0.0000, -0.0003,0.0000, 0.0005,0.0639, -0.0160, 0.0639
4404.6553,0.0000, -0.0002,0.0000, 0.0004,0.0639, 0.0240, 0.0639
4424.6528,0.0000, -0.0002,0.0000, 0.0004,0.0639, 0.0439, 0.0639
4444.6504,0.0000, -0.0002,0.0000, 0.0005,0.1039, 0.0439, 0.2237
4463.6504,0.0000, -0.0001,0.0000, 0.0005,-0.0759, 0.0439, 0.2836
4485.6509,0.0000, -0.0001,0.0000, 0.0004,0.0839, 0.0240, 0.1438
4504.6509,0.0000, 0.0000,0.0000, 0.0001,0.0639, 0.0439, 0.1838
4525.6494,0.0000, 0.0001,0.0000, -0.0003,0.1039, 0.0439, 0.0639
4545.6479,0.0000, 0.0002,0.0000, -0.0006,0.1438, 0.0639, 0.0639
4565.6489,0.0000, 0.0003,0.0000, -0.0007,0.0639, 0.0639, 0.0439
4584.6460,0.0000, 0.0006,0.0000, -0.0007,0.0639, 0.0639, -0.0160
4605.6470,0.0000, 0.0007,0.0000, -0.0009,0.0439, 0.0639, -0.1158
4624.6455,0.0000, 0.0007,0.0000, -0.0006,0.0439, 0.0639, -0.0759
4645.6445,0.0000, 0.0007,0.0000, 0.0001,0.0439, 0.0639, 0.0439
4665.6445,0.0000, 0.0007,0.0000, 0.0004,0.0639, 0.0639, 0.0639
4684.6416,0.0000, 0.0007,0.0000, 0.0004,0.0040, 0.0439, 0.0639
4705.6431,0.0000, 0.0008,0.0000, 0.0003,-0.1758, 0.0839, 0.0639
4725.6411,0.0000, 0.0007,0.0000, 0.0003,0.0040, 0.0639, 0.0639
4744.6392,0.0000, 0.0004,0.0000, 0.0005,0.0240, 0.0639, 0.0639
4765.6401,0.0000, 0.0001,0.0000, 0.0007,0.0040, 0.0639, 0.1638
4784.6367,0.0000, 0.0002,0.0000, 0.0006,0.0439, 0.0639, 0.2637
4805.6372,0.0000, -0.0003,0.0000, 0.0005,0.0439, 0.0639, 0.1238
4826.6372,0.0000, -0.0008,0.0000, 0.0001,0.0639, 0.0040, 0.0639
4846.6343,0.0000, -0.0004,0.0000, -0.0005,0.0639, 0.0040, 0.0639
4866.6343,0.0000, -0.0005,0.0000, -0.0004,0.0639, 0.0439, 0.0439
4885.6348,0.0000, -0.0007,0.0000, -0.0003,0.0639, 0.0639, -0.2357
4906.6333,0.0000, -0.0005,0.0000, -0.0004,0.0639, 0.0639, 0.0240
4925.6294,0.0000, -0.0006,0.0000, 0.0000,0.0639, 0.0839, -0.0160
4946.6313,0.0000, -0.0007,0.0000, 0.0003,0.0639, 0.1238, -0.2157
4965.6299,0.0000, -0.0005,0.0000, 0.0001,0.1039, 0.0839, 0.0240
4986.6289,0.0000, -0.0003,0.0000, 0.0006,0.0639, 0.0639, 0.0439
5006.6265,0.0000, -0.0003,0.0000, 0.0007,0.1438, 0.0639, 0.0639
5026.6270,0.0000, -0.0003,0.0000, 0.0006,0.2237, 0.0639, 0.0639
5046.6265,0.0000, -0.0000,0.0000, 0.0007,0.0839, 0.0439, 0.0639
5065.6250,0.0000, 0.0005,0.0000, 0.0003,0.0639, 0.1438, 0.0639
5086.6235,0.0000, 0.0008,0.0000, 0.0001,0.0639, 0.0240, 0.2836
5105.6240,0.0000, 0.0005,0.0000, 0.0002,0.0639, 0.0439, 0.1438
5126.6240,0.0000, 0.0006,0.0000, -0.0001,0.0639, 0.0439, 0.0040
5146.6221,0.0000, 0.0007,0.0000, -0.0004,0.0639, 0.0639, 0.0639
5165.6201,0.0000, 0.0005,0.0000, -0.0004,0.0639, 0.0639, 0.0639
5187.6196,0.0000, 0.0004,0.0000, -0.0004,0.0439, 0.0639, 0.0439
5207.6172,0.0000, 0.0005,0.0000, -0.0004,0.0439, 0.2237, 0.0439
5227.6191,0.0000, 0.0005,0.0000, -0.0005,0.0240, 0.2637, 0.0439
5247.6167,0.0000, 0.0005,0.0000, -0.0004,0.0439, -0.0759, 0.0240
5267.6152,0.0000, 0.0004,0.0000, -0.0002,0.0040, 0.0639, 0.0240
5286.6147,0.0000, 0.0005,0.0000, -0.0001,0.0439, 0.0639, -0.1758
5307.6152,0.0000, 0.0004,0.0000, 0.0000,-0.1758, 0.0639, -0.0959
