Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
4584.6465,20.0000, 0.0104,-12.0000, 0.0074,-0.0360, 0.0439, 0.1238
4605.6504,20.0000, 0.0097,-12.0000, 0.0068,-0.0160, 0.0439, 0.1838
4625.6450,20.0000, 0.0090,-12.0000, 0.0065,0.0439, 0.0639, 0.1838
4644.6416,20.0000, 0.0089,-12.0000, 0.0068,0.0439, 0.0240, 0.3036
4665.6426,20.0000, 0.0088,-12.0000, 0.0069,0.0639, -0.2756, 0.0839
4685.6416,20.0000, 0.0087,-12.0000, 0.0068,0.0639, 0.0240, 0.0639
4705.6421,20.0000, 0.0087,-12.0000, 0.0064,0.0439, 0.0240, 0.0639
4725.6416,20.0000, 0.0087,-12.0000, 0.0053,0.0040, 0.0439, 0.0439
4745.6401,20.0000, 0.0088,-12.0000, 0.0055,-0.3555, 0.0639, 0.0439
4765.6382,20.0000, 0.0088,-12.0000, 0.0057,-0.2357, 0.0639, 0.0639
4785.6357,20.0000, 0.0084,-12.0000, 0.0055,0.1438, 0.0639, 0.0639
4805.6362,20.0000, 0.0074,-12.0000, 0.0050,0.0439, 0.0639, 0.0839
4825.6357,20.0000, 0.0071,-12.0000, 0.0044,0.0639, 0.0639, 0.1238
4845.6362,20.0000, 0.0073,-12.0000, 0.0048,0.0639, 0.0639, 0.1838
4865.6338,20.0000, 0.0072,-12.0000, 0.0046,0.0639, 0.0639, 0.1438
4885.6348,20.0000, 0.0073,-12.0000, 0.0045,0.0639, 0.0639, 0.4035
4906.6328,20.0000, 0.0073,-12.0000, 0.0048,0.0639, 0.0639, 0.2637
4926.6343,20.0000, 0.0074,-12.0000, 0.0048,0.0639, 0.1238, 0.0240
4946.6313,20.0000, 0.0076,-12.0000, 0.0048,0.0639, 0.1039, 0.0639
4966.6299,20.0000, 0.0076,-12.0000, 0.0047,0.0639, 0.0639, 0.0639
4986.6309,20.0000, 0.0077,-12.0000, 0.0052,0.0639, 0.0639, 0.0439
5006.6284,20.0000, 0.0079,-12.0000, 0.0054,0.0439, 0.0639, 0.0639
5026.6304,20.0000, 0.0078,-12.0000, 0.0051,0.0040, 0.0639, 0.0639
5046.6274,20.0000, 0.0079,-12.0000, 0.0053,-0.3356, 0.0639, 0.0839
5066.6309,20.0000, 0.0077,-12.0000, 0.0052,-0.0759, 0.0639, 0.0839
5085.6245,20.0000, 0.0069,-12.0000, 0.0047,0.0040, 0.0639, 0.3835
5106.6250,20.0000, 0.0060,-12.0000, 0.0045,0.0439, 0.0639, 0.1838
5126.6240,20.0000, 0.0059,-12.0000, 0.0048,0.0439, 0.0439, 0.1638
5146.6240,20.0000, 0.0061,-12.0000, 0.0049,0.0639, 0.0240, 0.1238
5165.6201,20.0000, 0.0061,-12.0000, 0.0047,0.0639, -0.3755, 0.2637
5186.6216,20.0000, 0.0063,-12.0000, 0.0049,0.0639, -0.0759, 0.2836
5206.6216,20.0000, 0.0064,-12.0000, 0.0039,0.0439, 0.0439, 0.0839
5226.6187,20.0000, 0.0063,-12.0000, 0.0031,0.0439, 0.0639, 0.0639
5247.6196,20.0000, 0.0063,-12.0000, 0.0036,0.0639, 0.0639, -0.1358
5266.6167,20.0000, 0.0062,-12.0000, 0.0034,0.0439, 0.0639, 0.0240
